date,security_des,contract_month,put_call,strike_px,open_int,oi_chg,px_settle,px_volume
2025-12-09,CTZ6P    50,Dec 2026,P,,15,0,0.12,0
2025-12-09,CTZ6P    55,Dec 2026,P,,4,0,0.25,0
2025-12-09,CTZ6P    59,Dec 2026,P,,300,0,0.59,0
2025-12-09,CTZ6P    60,Dec 2026,P,,1225,0,0.74,0
2025-12-09,CTZ6P    61,Dec 2026,P,,1537,0,0.94,0
2025-12-09,CTZ6P    62,Dec 2026,P,,210,0,1.18,0
2025-12-09,CTZ6P    63,Dec 2026,P,,904,0,1.47,0
2025-12-09,CTZ6P    64,Dec 2026,P,,2392,0,1.81,0
2025-12-09,CTZ6P    65,Dec 2026,P,,964,0,2.21,0
2025-12-09,CTZ6P    66,Dec 2026,P,,400,0,2.67,0
2025-12-09,CTZ6P    67,Dec 2026,P,,515,0,3.18,0
2025-12-09,CTZ6P    68,Dec 2026,P,,1290,0,3.75,0
2025-12-09,CTZ6P    69,Dec 2026,P,,373,0,4.36,0
2025-12-09,CTZ6P    72,Dec 2026,P,,4,0,6.45,0
2025-12-09,CTZ6P    75,Dec 2026,P,,5,0,8.83,0
2025-12-09,CTZ6P    80,Dec 2026,P,,22,0,13.19,0
2025-12-10,CTH7C    70,Mar 2027,,,15,,3.4,15
2025-12-10,CTH7C    71,Mar 2027,,,250,0,3.06,0
2025-12-10,CTH7C    73,Mar 2027,,,100,0,2.48,0
2025-12-10,CTN6C    100,Jul 2026,,,1,0,0.09,0
2025-12-10,CTN6C    150,Jul 2026,,,34,0,0.03,0
2025-12-10,CTN6C    175,Jul 2026,,,5,0,0.03,0
2025-12-10,CTN6C    200,Jul 2026,,,350,0,0.02,0
2025-12-10,CTN6C    250,Jul 2026,,,100,0,0.01,0
2025-12-10,CTN6C    300,Jul 2026,,,350,0,0.01,0
2025-12-10,CTN6C    60,Jul 2026,,,9,0,6.7,0
2025-12-10,CTN6C    63,Jul 2026,,,2,0,4.48,0
2025-12-10,CTN6C    64,Jul 2026,,,4,0,3.86,0
2025-12-10,CTN6C    65,Jul 2026,,,100,0,3.31,0
2025-12-10,CTN6C    66,Jul 2026,,,105,0,2.82,2
2025-12-10,CTN6C    67,Jul 2026,,,345,9,2.39,106
2025-12-10,CTN6C    68,Jul 2026,,,311,88,2.04,101
2025-12-10,CTN6C    69,Jul 2026,,,561,122,1.73,300
2025-12-10,CTN6C    70,Jul 2026,,,2452,55,1.47,366
2025-12-10,CTN6C    71,Jul 2026,,,596,238,1.25,300
2025-12-10,CTN6C    72,Jul 2026,,,1820,94,1.06,160
2025-12-10,CTN6C    73,Jul 2026,,,205,0,0.91,0
2025-12-10,CTN6C    74,Jul 2026,,,1396,2,0.78,2
2025-12-10,CTN6C    75,Jul 2026,,,2581,0,0.67,0
2025-12-10,CTN6C    76,Jul 2026,,,490,0,0.59,0
2025-12-10,CTN6C    77,Jul 2026,,,1590,0,0.51,0
2025-12-10,CTN6C    78,Jul 2026,,,741,0,0.45,0
2025-12-10,CTN6C    79,Jul 2026,,,150,0,0.4,0
2025-12-10,CTN6C    80,Jul 2026,,,1028,0,0.36,0
2025-12-10,CTN6C    81,Jul 2026,,,300,0,0.32,0
2025-12-10,CTN6C    82,Jul 2026,,,101,0,0.29,0
2025-12-10,CTN6C    84,Jul 2026,,,70,0,0.24,0
2025-12-10,CTN6C    85,Jul 2026,,,110,0,0.22,0
2025-12-10,CTN6C    88,Jul 2026,,,40,0,0.17,0
2025-12-10,CTN6C    90,Jul 2026,,,1173,0,0.15,0
2025-12-10,CTN6P    50,Jul 2026,P,,106,0,0.04,0
2025-12-10,CTN6P    52,Jul 2026,P,,7,0,0.07,0
2025-12-10,CTN6P    55,Jul 2026,P,,17,0,0.15,0
2025-12-10,CTN6P    58,Jul 2026,P,,60,0,0.34,0
2025-12-10,CTN6P    59,Jul 2026,P,,40,0,0.46,0
2025-12-10,CTN6P    60,Jul 2026,P,,523,0,0.61,0
2025-12-10,CTN6P    62,Jul 2026,P,,5,0,1.06,0
2025-12-10,CTN6P    63,Jul 2026,P,,814,0,1.36,0
2025-12-10,CTN6P    64,Jul 2026,P,,509,0,1.73,0
2025-12-10,CTN6P    65,Jul 2026,P,,945,0,2.16,0
2025-12-10,CTN6P    66,Jul 2026,P,,709,0,2.66,0
2025-12-10,CTN6P    67,Jul 2026,P,,400,0,3.22,0
2025-12-10,CTN6P    68,Jul 2026,P,,300,0,3.86,0
2025-12-10,CTN6P    69,Jul 2026,P,,21,0,4.54,0
2025-12-10,CTN6P    70,Jul 2026,P,,378,0,5.26,0
2025-12-10,CTN6P    71,Jul 2026,P,,100,0,6.03,0
2025-12-10,CTN6P    73,Jul 2026,P,,135,0,7.67,0
2025-12-10,CTN6P    80,Jul 2026,P,,1,0,14.08,0
2025-12-10,CTN7C    69,Jul 2027,,,1,0,5.13,0
2025-12-10,CTN7C    70,Jul 2027,,,4,0,4.71,0
2025-12-10,CTN7C    71,Jul 2027,,,3,0,4.33,0
2025-12-10,CTU6C    68,Sep 2026,,,175,0,2.78,0
2025-12-10,CTU6C    69,Sep 2026,,,120,0,2.4,0
2025-12-10,CTU6C    70,Sep 2026,,,1675,0,2.08,0
2025-12-10,CTU6C    71,Sep 2026,,,585,0,1.8,0
2025-12-10,CTU6C    72,Sep 2026,,,195,0,1.56,0
2025-12-10,CTU6C    73,Sep 2026,,,419,0,1.36,0
2025-12-10,CTU6C    74,Sep 2026,,,20,0,1.19,0
2025-12-10,CTU6C    75,Sep 2026,,,650,0,1.04,0
2025-12-10,CTU6C    79,Sep 2026,,,500,0,0.64,0
2025-12-10,CTU6C    80,Sep 2026,,,601,0,0.57,0
2025-12-10,CTU6P    55,Sep 2026,P,,55,0,0.12,0
2025-12-10,CTU6P    62,Sep 2026,P,,150,0,0.76,0
2025-12-10,CTU6P    64,Sep 2026,P,,250,0,1.29,0
2025-12-10,CTU6P    65,Sep 2026,P,,380,0,1.65,0
2025-12-10,CTU6P    66,Sep 2026,P,,120,0,2.07,0
2025-12-10,CTU6P    67,Sep 2026,P,,56,0,2.55,0
2025-12-10,CTU6P    68,Sep 2026,P,,260,0,3.1,0
2025-12-10,CTU6P    69,Sep 2026,P,,200,0,3.7,0
2025-12-10,CTU6P    71,Sep 2026,P,,45,0,5.06,0
2025-12-10,CTX6C    72,Nov 2026,,,154,0,1.96,0
2025-12-10,CTX6C    73,Nov 2026,,,9,0,1.74,0
2025-12-10,CTX6C    74,Nov 2026,,,20,0,1.55,0
2025-12-10,CTX6C    75,Nov 2026,,,175,0,1.38,0
2025-12-10,CTX6P    65,Nov 2026,P,,175,0,2.06,0
2025-12-10,CTX6P    66,Nov 2026,P,,75,0,2.5,0
2025-12-10,CTZ6C    100,Dec 2026,,,501,0,0.25,0
2025-12-10,CTZ6C    65,Dec 2026,,,101,1,4.83,1
2025-12-10,CTZ6C    66,Dec 2026,,,1,0,4.31,0
2025-12-10,CTZ6C    67,Dec 2026,,,150,0,3.85,0
2025-12-10,CTZ6C    68,Dec 2026,,,1901,0,3.45,0
2025-12-10,CTZ6C    69,Dec 2026,,,2750,0,3.09,200
2025-12-10,CTZ6C    70,Dec 2026,,,6407,200,2.76,201
2025-12-10,CTZ6C    71,Dec 2026,,,682,0,2.47,0
2025-12-10,CTZ6C    72,Dec 2026,,,705,0,2.2,0
2025-12-10,CTZ6C    73,Dec 2026,,,737,0,1.97,0
2025-12-10,CTZ6C    74,Dec 2026,,,1040,0,1.77,22
2025-12-10,CTZ6C    75,Dec 2026,,,2823,0,1.6,0
2025-12-10,CTZ6C    76,Dec 2026,,,8,0,1.45,0
2025-12-10,CTZ6C    78,Dec 2026,,,98,0,1.2,0
2025-12-10,CTZ6C    80,Dec 2026,,,3347,0,1.0,2
2025-12-10,CTZ6C    81,Dec 2026,,,30,0,0.92,0
2025-12-10,CTZ6C    84,Dec 2026,,,300,0,0.72,0
2025-12-10,CTZ6C    85,Dec 2026,,,1135,0,0.66,0
2025-12-10,CTZ6C    90,Dec 2026,,,778,0,0.46,0
2025-12-10,CTZ6C    95,Dec 2026,,,903,0,0.33,0
2025-12-10,CTZ6P    50,Dec 2026,P,,15,0,0.12,0
2025-12-10,CTZ6P    55,Dec 2026,P,,4,0,0.27,0
2025-12-10,CTZ6P    59,Dec 2026,P,,300,0,0.61,0
2025-12-10,CTZ6P    60,Dec 2026,P,,1225,0,0.76,0
2025-12-10,CTZ6P    61,Dec 2026,P,,1537,0,0.96,0
2025-12-10,CTZ6P    62,Dec 2026,P,,210,0,1.2,0
2025-12-10,CTZ6P    63,Dec 2026,P,,904,0,1.48,0
2025-12-10,CTZ6P    64,Dec 2026,P,,2392,0,1.81,0
2025-12-10,CTZ6P    65,Dec 2026,P,,1064,100,2.21,100
2025-12-10,CTZ6P    66,Dec 2026,P,,400,0,2.66,0
2025-12-10,CTZ6P    67,Dec 2026,P,,515,0,3.18,0
2025-12-10,CTZ6P    68,Dec 2026,P,,1290,0,3.76,0
2025-12-10,CTZ6P    69,Dec 2026,P,,373,0,4.38,0
2025-12-10,CTZ6P    72,Dec 2026,P,,4,0,6.43,0
2025-12-10,CTZ6P    75,Dec 2026,P,,5,0,8.77,0
2025-12-10,CTZ6P    80,Dec 2026,P,,22,0,13.1,0
2025-12-11,CTH7C    70,Mar 2027,,,15,0,3.37,0
2025-12-11,CTH7C    71,Mar 2027,,,250,0,3.03,0
2025-12-11,CTH7C    73,Mar 2027,,,100,0,2.46,0
2025-12-11,CTN6C    100,Jul 2026,,,1,0,0.08,0
2025-12-11,CTN6C    150,Jul 2026,,,34,0,0.03,0
2025-12-11,CTN6C    175,Jul 2026,,,5,0,0.02,0
2025-12-11,CTN6C    200,Jul 2026,,,350,0,0.02,0
2025-12-11,CTN6C    250,Jul 2026,,,100,0,0.01,0
2025-12-11,CTN6C    300,Jul 2026,,,350,0,0.01,0
2025-12-11,CTN6C    60,Jul 2026,,,9,0,6.62,0
2025-12-11,CTN6C    63,Jul 2026,,,2,0,4.41,0
2025-12-11,CTN6C    64,Jul 2026,,,4,0,3.79,0
2025-12-11,CTN6C    65,Jul 2026,,,100,0,3.23,0
2025-12-11,CTN6C    66,Jul 2026,,,115,10,2.73,10
2025-12-11,CTN6C    67,Jul 2026,,,431,86,2.3,183
2025-12-11,CTN6C    68,Jul 2026,,,441,130,1.94,132
2025-12-11,CTN6C    69,Jul 2026,,,608,47,1.62,183
2025-12-11,CTN6C    70,Jul 2026,,,2267,-185,1.37,305
2025-12-11,CTN6C    71,Jul 2026,,,701,105,1.15,125
2025-12-11,CTN6C    72,Jul 2026,,,1920,100,0.98,100
2025-12-11,CTN6C    73,Jul 2026,,,205,0,0.84,0
2025-12-11,CTN6C    74,Jul 2026,,,1396,0,0.72,0
2025-12-11,CTN6C    75,Jul 2026,,,2881,300,0.61,300
2025-12-11,CTN6C    76,Jul 2026,,,678,188,0.52,300
2025-12-11,CTN6C    77,Jul 2026,,,1890,300,0.45,300
2025-12-11,CTN6C    78,Jul 2026,,,741,0,0.4,0
2025-12-11,CTN6C    79,Jul 2026,,,150,0,0.35,0
2025-12-11,CTN6C    80,Jul 2026,,,1028,0,0.31,0
2025-12-11,CTN6C    81,Jul 2026,,,300,0,0.28,0
2025-12-11,CTN6C    82,Jul 2026,,,101,0,0.25,0
2025-12-11,CTN6C    84,Jul 2026,,,70,0,0.21,0
2025-12-11,CTN6C    85,Jul 2026,,,110,0,0.19,0
2025-12-11,CTN6C    88,Jul 2026,,,40,0,0.15,0
2025-12-11,CTN6C    90,Jul 2026,,,1173,0,0.13,0
2025-12-11,CTN6P    50,Jul 2026,P,,106,0,0.04,0
2025-12-11,CTN6P    52,Jul 2026,P,,7,0,0.07,0
2025-12-11,CTN6P    55,Jul 2026,P,,25,8,0.15,8
2025-12-11,CTN6P    58,Jul 2026,P,,335,275,0.35,300
2025-12-11,CTN6P    59,Jul 2026,P,,335,295,0.46,300
2025-12-11,CTN6P    60,Jul 2026,P,,773,250,0.62,300
2025-12-11,CTN6P    62,Jul 2026,P,,5,0,1.07,0
2025-12-11,CTN6P    63,Jul 2026,P,,814,0,1.38,0
2025-12-11,CTN6P    64,Jul 2026,P,,509,0,1.74,0
2025-12-11,CTN6P    65,Jul 2026,P,,945,0,2.17,0
2025-12-11,CTN6P    66,Jul 2026,P,,704,-5,2.66,10
2025-12-11,CTN6P    67,Jul 2026,P,,400,0,3.22,0
2025-12-11,CTN6P    68,Jul 2026,P,,300,0,3.84,0
2025-12-11,CTN6P    69,Jul 2026,P,,21,0,4.52,0
2025-12-11,CTN6P    70,Jul 2026,P,,378,0,5.25,0
2025-12-11,CTN6P    71,Jul 2026,P,,100,0,6.02,0
2025-12-11,CTN6P    73,Jul 2026,P,,135,0,7.69,0
2025-12-11,CTN6P    80,Jul 2026,P,,1,0,14.12,0
2025-12-11,CTN7C    69,Jul 2027,,,1,0,5.16,0
2025-12-11,CTN7C    70,Jul 2027,,,4,0,4.74,0
2025-12-11,CTN7C    71,Jul 2027,,,3,0,4.35,0
2025-12-11,CTU6C    68,Sep 2026,,,175,0,2.71,0
2025-12-11,CTU6C    69,Sep 2026,,,120,0,2.33,0
2025-12-11,CTU6C    70,Sep 2026,,,1675,0,2.01,0
2025-12-11,CTU6C    71,Sep 2026,,,585,0,1.74,0
2025-12-11,CTU6C    72,Sep 2026,,,195,0,1.5,0
2025-12-11,CTU6C    73,Sep 2026,,,419,0,1.31,0
2025-12-11,CTU6C    74,Sep 2026,,,20,0,1.14,0
2025-12-11,CTU6C    75,Sep 2026,,,650,0,1.0,0
2025-12-11,CTU6C    79,Sep 2026,,,500,0,0.61,0
2025-12-11,CTU6C    80,Sep 2026,,,601,0,0.55,0
2025-12-11,CTU6P    55,Sep 2026,P,,55,0,0.12,0
2025-12-11,CTU6P    62,Sep 2026,P,,150,0,0.75,0
2025-12-11,CTU6P    64,Sep 2026,P,,250,0,1.28,0
2025-12-11,CTU6P    65,Sep 2026,P,,380,0,1.63,0
2025-12-11,CTU6P    66,Sep 2026,P,,120,0,2.06,0
2025-12-11,CTU6P    67,Sep 2026,P,,56,0,2.54,0
2025-12-11,CTU6P    68,Sep 2026,P,,260,0,3.09,0
2025-12-11,CTU6P    69,Sep 2026,P,,200,0,3.7,0
2025-12-11,CTU6P    71,Sep 2026,P,,45,0,5.07,0
2025-12-11,CTX6C    72,Nov 2026,,,154,0,1.91,0
2025-12-11,CTX6C    73,Nov 2026,,,9,0,1.69,0
2025-12-11,CTX6C    74,Nov 2026,,,20,0,1.5,0
2025-12-11,CTX6C    75,Nov 2026,,,175,0,1.34,0
2025-12-11,CTX6P    65,Nov 2026,P,,175,0,2.05,0
2025-12-11,CTX6P    66,Nov 2026,P,,75,0,2.49,0
2025-12-11,CTZ6C    100,Dec 2026,,,501,0,0.23,0
2025-12-11,CTZ6C    65,Dec 2026,,,101,0,4.77,0
2025-12-11,CTZ6C    66,Dec 2026,,,1,0,4.25,0
2025-12-11,CTZ6C    67,Dec 2026,,,150,0,3.8,0
2025-12-11,CTZ6C    68,Dec 2026,,,1901,0,3.4,0
2025-12-11,CTZ6C    69,Dec 2026,,,2750,0,3.04,0
2025-12-11,CTZ6C    70,Dec 2026,,,6460,53,2.71,53
2025-12-11,CTZ6C    71,Dec 2026,,,682,0,2.41,0
2025-12-11,CTZ6C    72,Dec 2026,,,805,100,2.14,100
2025-12-11,CTZ6C    73,Dec 2026,,,737,0,1.91,0
2025-12-11,CTZ6C    74,Dec 2026,,,1040,0,1.72,0
2025-12-11,CTZ6C    75,Dec 2026,,,2823,0,1.54,0
2025-12-11,CTZ6C    76,Dec 2026,,,8,0,1.39,0
2025-12-11,CTZ6C    78,Dec 2026,,,98,0,1.15,0
2025-12-11,CTZ6C    80,Dec 2026,,,3347,0,0.95,0
2025-12-11,CTZ6C    81,Dec 2026,,,30,0,0.87,0
2025-12-11,CTZ6C    84,Dec 2026,,,300,0,0.68,0
2025-12-11,CTZ6C    85,Dec 2026,,,1135,0,0.63,0
2025-12-11,CTZ6C    90,Dec 2026,,,778,0,0.43,0
2025-12-11,CTZ6C    95,Dec 2026,,,903,0,0.31,0
2025-12-11,CTZ6P    50,Dec 2026,P,,15,0,0.11,0
2025-12-11,CTZ6P    55,Dec 2026,P,,4,0,0.26,0
2025-12-11,CTZ6P    59,Dec 2026,P,,300,0,0.6,0
2025-12-11,CTZ6P    60,Dec 2026,P,,1225,0,0.76,0
2025-12-11,CTZ6P    61,Dec 2026,P,,1537,0,0.95,0
2025-12-11,CTZ6P    62,Dec 2026,P,,220,10,1.19,55
2025-12-11,CTZ6P    63,Dec 2026,P,,904,0,1.48,0
2025-12-11,CTZ6P    64,Dec 2026,P,,2392,0,1.82,0
2025-12-11,CTZ6P    65,Dec 2026,P,,1114,50,2.22,50
2025-12-11,CTZ6P    66,Dec 2026,P,,400,0,2.67,0
2025-12-11,CTZ6P    67,Dec 2026,P,,515,0,3.2,0
2025-12-11,CTZ6P    68,Dec 2026,P,,1290,0,3.78,0
2025-12-11,CTZ6P    69,Dec 2026,P,,373,0,4.4,0
2025-12-11,CTZ6P    72,Dec 2026,P,,4,0,6.44,0
2025-12-11,CTZ6P    75,Dec 2026,P,,5,0,8.79,0
2025-12-11,CTZ6P    80,Dec 2026,P,,22,0,13.13,0
2025-12-12,CTH7C    70,Mar 2027,,,15,0,3.32,0
2025-12-12,CTH7C    71,Mar 2027,,,250,0,2.98,0
2025-12-12,CTH7C    73,Mar 2027,,,100,0,2.41,0
2025-12-12,CTN6C    100,Jul 2026,,,1,0,0.08,0
2025-12-12,CTN6C    150,Jul 2026,,,34,0,0.03,0
2025-12-12,CTN6C    175,Jul 2026,,,5,0,0.02,0
2025-12-12,CTN6C    200,Jul 2026,,,350,0,0.02,0
2025-12-12,CTN6C    250,Jul 2026,,,100,0,0.01,0
2025-12-12,CTN6C    300,Jul 2026,,,350,0,0.01,0
2025-12-12,CTN6C    60,Jul 2026,,,9,0,6.52,0
2025-12-12,CTN6C    63,Jul 2026,,,2,0,4.31,0
2025-12-12,CTN6C    64,Jul 2026,,,4,0,3.69,0
2025-12-12,CTN6C    65,Jul 2026,,,100,0,3.15,0
2025-12-12,CTN6C    66,Jul 2026,,,115,0,2.67,0
2025-12-12,CTN6C    67,Jul 2026,,,431,0,2.25,0
2025-12-12,CTN6C    68,Jul 2026,,,441,0,1.89,0
2025-12-12,CTN6C    69,Jul 2026,,,608,0,1.58,12
2025-12-12,CTN6C    70,Jul 2026,,,2216,-51,1.32,181
2025-12-12,CTN6C    71,Jul 2026,,,701,0,1.11,0
2025-12-12,CTN6C    72,Jul 2026,,,1920,0,0.94,0
2025-12-12,CTN6C    73,Jul 2026,,,205,0,0.8,0
2025-12-12,CTN6C    74,Jul 2026,,,1396,0,0.69,0
2025-12-12,CTN6C    75,Jul 2026,,,2881,0,0.59,0
2025-12-12,CTN6C    76,Jul 2026,,,678,0,0.52,0
2025-12-12,CTN6C    77,Jul 2026,,,1890,0,0.45,0
2025-12-12,CTN6C    78,Jul 2026,,,741,0,0.4,0
2025-12-12,CTN6C    79,Jul 2026,,,150,0,0.35,0
2025-12-12,CTN6C    80,Jul 2026,,,1028,0,0.31,0
2025-12-12,CTN6C    81,Jul 2026,,,300,0,0.28,0
2025-12-12,CTN6C    82,Jul 2026,,,101,0,0.25,0
2025-12-12,CTN6C    84,Jul 2026,,,70,0,0.21,0
2025-12-12,CTN6C    85,Jul 2026,,,110,0,0.19,0
2025-12-12,CTN6C    88,Jul 2026,,,40,0,0.15,0
2025-12-12,CTN6C    90,Jul 2026,,,1173,0,0.13,0
2025-12-12,CTN6P    50,Jul 2026,P,,106,0,0.04,0
2025-12-12,CTN6P    52,Jul 2026,P,,7,0,0.07,0
2025-12-12,CTN6P    55,Jul 2026,P,,25,0,0.16,0
2025-12-12,CTN6P    58,Jul 2026,P,,335,0,0.36,0
2025-12-12,CTN6P    59,Jul 2026,P,,335,0,0.49,0
2025-12-12,CTN6P    60,Jul 2026,P,,773,0,0.64,0
2025-12-12,CTN6P    62,Jul 2026,P,,5,0,1.1,0
2025-12-12,CTN6P    63,Jul 2026,P,,814,0,1.41,0
2025-12-12,CTN6P    64,Jul 2026,P,,509,0,1.78,0
2025-12-12,CTN6P    65,Jul 2026,P,,945,0,2.22,0
2025-12-12,CTN6P    66,Jul 2026,P,,704,0,2.72,0
2025-12-12,CTN6P    67,Jul 2026,P,,400,0,3.3,0
2025-12-12,CTN6P    68,Jul 2026,P,,300,0,3.92,0
2025-12-12,CTN6P    69,Jul 2026,P,,21,0,4.6,0
2025-12-12,CTN6P    70,Jul 2026,P,,378,0,5.33,0
2025-12-12,CTN6P    71,Jul 2026,P,,100,0,6.11,0
2025-12-12,CTN6P    73,Jul 2026,P,,135,0,7.78,0
2025-12-12,CTN6P    80,Jul 2026,P,,1,0,14.25,0
2025-12-12,CTN7C    69,Jul 2027,,,1,0,5.1,0
2025-12-12,CTN7C    70,Jul 2027,,,4,0,4.68,0
2025-12-12,CTN7C    71,Jul 2027,,,3,0,4.3,0
2025-12-12,CTU6C    68,Sep 2026,,,175,0,2.55,0
2025-12-12,CTU6C    69,Sep 2026,,,120,0,2.18,0
2025-12-12,CTU6C    70,Sep 2026,,,3025,1350,1.87,1400
2025-12-12,CTU6C    71,Sep 2026,,,585,0,1.6,0
2025-12-12,CTU6C    72,Sep 2026,,,195,0,1.38,0
2025-12-12,CTU6C    73,Sep 2026,,,419,0,1.19,0
2025-12-12,CTU6C    74,Sep 2026,,,20,0,1.03,0
2025-12-12,CTU6C    75,Sep 2026,,,650,0,0.9,0
2025-12-12,CTU6C    79,Sep 2026,,,500,0,0.54,0
2025-12-12,CTU6C    80,Sep 2026,,,601,0,0.48,0
2025-12-12,CTU6P    55,Sep 2026,P,,55,0,0.1,0
2025-12-12,CTU6P    62,Sep 2026,P,,150,0,0.68,0
2025-12-12,CTU6P    64,Sep 2026,P,,250,0,1.2,0
2025-12-12,CTU6P    65,Sep 2026,P,,380,0,1.55,0
2025-12-12,CTU6P    66,Sep 2026,P,,120,0,1.97,0
2025-12-12,CTU6P    67,Sep 2026,P,,56,0,2.46,0
2025-12-12,CTU6P    68,Sep 2026,P,,260,0,3.01,0
2025-12-12,CTU6P    69,Sep 2026,P,,200,0,3.63,0
2025-12-12,CTU6P    71,Sep 2026,P,,45,0,5.01,0
2025-12-12,CTX6C    72,Nov 2026,,,154,0,1.83,0
2025-12-12,CTX6C    73,Nov 2026,,,9,0,1.61,0
2025-12-12,CTX6C    74,Nov 2026,,,20,0,1.43,0
2025-12-12,CTX6C    75,Nov 2026,,,175,0,1.27,0
2025-12-12,CTX6P    65,Nov 2026,P,,175,0,2.01,0
2025-12-12,CTX6P    66,Nov 2026,P,,75,0,2.46,0
2025-12-12,CTZ6C    100,Dec 2026,,,501,0,0.22,0
2025-12-12,CTZ6C    65,Dec 2026,,,101,0,4.7,0
2025-12-12,CTZ6C    66,Dec 2026,,,1,0,4.17,0
2025-12-12,CTZ6C    67,Dec 2026,,,150,0,3.7,0
2025-12-12,CTZ6C    68,Dec 2026,,,1901,0,3.26,0
2025-12-12,CTZ6C    69,Dec 2026,,,2750,0,2.87,0
2025-12-12,CTZ6C    70,Dec 2026,,,6465,5,2.53,5
2025-12-12,CTZ6C    71,Dec 2026,,,682,0,2.25,2
2025-12-12,CTZ6C    72,Dec 2026,,,805,0,2.0,0
2025-12-12,CTZ6C    73,Dec 2026,,,737,0,1.79,0
2025-12-12,CTZ6C    74,Dec 2026,,,1040,0,1.61,0
2025-12-12,CTZ6C    75,Dec 2026,,,2823,0,1.46,0
2025-12-12,CTZ6C    76,Dec 2026,,,8,0,1.32,0
2025-12-12,CTZ6C    78,Dec 2026,,,98,0,1.09,0
2025-12-12,CTZ6C    80,Dec 2026,,,3347,0,0.91,0
2025-12-12,CTZ6C    81,Dec 2026,,,30,0,0.83,0
2025-12-12,CTZ6C    84,Dec 2026,,,300,0,0.65,0
2025-12-12,CTZ6C    85,Dec 2026,,,1135,0,0.6,0
2025-12-12,CTZ6C    90,Dec 2026,,,978,200,0.41,200
2025-12-12,CTZ6C    95,Dec 2026,,,903,0,0.3,0
2025-12-12,CTZ6P    50,Dec 2026,P,,15,0,0.11,0
2025-12-12,CTZ6P    55,Dec 2026,P,,4,0,0.23,0
2025-12-12,CTZ6P    59,Dec 2026,P,,300,0,0.57,0
2025-12-12,CTZ6P    60,Dec 2026,P,,1225,0,0.73,0
2025-12-12,CTZ6P    61,Dec 2026,P,,1537,0,0.93,0
2025-12-12,CTZ6P    62,Dec 2026,P,,220,0,1.18,0
2025-12-12,CTZ6P    63,Dec 2026,P,,904,0,1.47,0
2025-12-12,CTZ6P    64,Dec 2026,P,,2392,0,1.83,0
2025-12-12,CTZ6P    65,Dec 2026,P,,1114,0,2.23,0
2025-12-12,CTZ6P    66,Dec 2026,P,,405,5,2.68,5
2025-12-12,CTZ6P    67,Dec 2026,P,,515,0,3.18,0
2025-12-12,CTZ6P    68,Dec 2026,P,,1290,0,3.72,0
2025-12-12,CTZ6P    69,Dec 2026,P,,373,0,4.31,0
2025-12-12,CTZ6P    72,Dec 2026,P,,4,0,6.38,0
2025-12-12,CTZ6P    75,Dec 2026,P,,5,0,8.78,0
2025-12-12,CTZ6P    80,Dec 2026,P,,22,0,13.17,0
2025-12-15,CTH7C    70,Mar 2027,,,15,0,3.35,0
2025-12-15,CTH7C    71,Mar 2027,,,250,0,3.01,0
2025-12-15,CTH7C    73,Mar 2027,,,100,0,2.43,0
2025-12-15,CTN6C    100,Jul 2026,,,1,0,0.08,0
2025-12-15,CTN6C    150,Jul 2026,,,34,0,0.03,0
2025-12-15,CTN6C    175,Jul 2026,,,5,0,0.02,0
2025-12-15,CTN6C    200,Jul 2026,,,350,0,0.02,0
2025-12-15,CTN6C    250,Jul 2026,,,100,0,0.01,0
2025-12-15,CTN6C    300,Jul 2026,,,350,0,0.01,0
2025-12-15,CTN6C    60,Jul 2026,,,9,0,6.64,0
2025-12-15,CTN6C    63,Jul 2026,,,2,0,4.39,0
2025-12-15,CTN6C    64,Jul 2026,,,4,0,3.77,0
2025-12-15,CTN6C    65,Jul 2026,,,100,0,3.21,0
2025-12-15,CTN6C    66,Jul 2026,,,125,10,2.72,10
2025-12-15,CTN6C    67,Jul 2026,,,431,0,2.3,0
2025-12-15,CTN6C    68,Jul 2026,,,441,0,1.93,0
2025-12-15,CTN6C    69,Jul 2026,,,609,1,1.62,1
2025-12-15,CTN6C    70,Jul 2026,,,2226,10,1.36,10
2025-12-15,CTN6C    71,Jul 2026,,,701,0,1.15,0
2025-12-15,CTN6C    72,Jul 2026,,,1920,0,0.97,0
2025-12-15,CTN6C    73,Jul 2026,,,205,0,0.82,0
2025-12-15,CTN6C    74,Jul 2026,,,1396,0,0.7,0
2025-12-15,CTN6C    75,Jul 2026,,,2881,0,0.6,0
2025-12-15,CTN6C    76,Jul 2026,,,678,0,0.52,0
2025-12-15,CTN6C    77,Jul 2026,,,1890,0,0.45,0
2025-12-15,CTN6C    78,Jul 2026,,,741,0,0.4,0
2025-12-15,CTN6C    79,Jul 2026,,,150,0,0.35,0
2025-12-15,CTN6C    80,Jul 2026,,,1028,0,0.31,0
2025-12-15,CTN6C    81,Jul 2026,,,300,0,0.28,0
2025-12-15,CTN6C    82,Jul 2026,,,101,0,0.25,0
2025-12-15,CTN6C    84,Jul 2026,,,70,0,0.21,0
2025-12-15,CTN6C    85,Jul 2026,,,110,0,0.19,0
2025-12-15,CTN6C    88,Jul 2026,,,40,0,0.15,0
2025-12-15,CTN6C    90,Jul 2026,,,1173,0,0.13,0
2025-12-15,CTN6P    50,Jul 2026,P,,106,0,0.04,0
2025-12-15,CTN6P    52,Jul 2026,P,,7,0,0.06,0
