date,commodity,contract,bbg_ticker,settle,open_int,oi_chg,first_notice,last_trade,high,low,open,volume,efp_volume,efs_volume,block_volume
2008-01-11,KC,KCMAY2,KCMAY2 Comdty,152.65,1373,23,,,,,,,,,
2008-01-11,KC,KCSEP1,KCSEP1 Comdty,143.9,9250,-110,,,,,,264,,,
2008-01-11,KC,KCSEP2,KCSEP2 Comdty,156.45,,,,,,,,,,,
2008-01-11,SB,SBJUL1,SBJUL1 Comdty,12.0,117841,4560,,,,,,14229,,,
2008-01-11,SB,SBJUL2,SBJUL2 Comdty,13.02,,,,,,,,,,,
2008-01-11,SB,SBMAR1,SBMAR1 Comdty,11.32,530617,8554,,,,,,107859,,,
2008-01-11,SB,SBMAR2,SBMAR2 Comdty,13.01,60713,781,,,,,,5607,,,
2008-01-11,SB,SBMAY1,SBMAY1 Comdty,11.73,150288,6016,,,,,,32214,,,
2008-01-11,SB,SBMAY2,SBMAY2 Comdty,13.15,45880,1153,,,,,,2797,,,
2008-01-11,SB,SBOCT1,SBOCT1 Comdty,12.43,105857,4470,,,,,,10692,,,
2008-01-11,SB,SBOCT2,SBOCT2 Comdty,13.09,,,,,,,,,,,
2008-01-14,CC,CCDEC1,CCDEC1 Comdty,2233.0,16491,507,,,,,,975,,,
2008-01-14,CC,CCDEC2,CCDEC2 Comdty,2305.0,,,,,,,,,,,
2008-01-14,CC,CCJUL1,CCJUL1 Comdty,2228.0,15416,251,,,,,,1112,,,
2008-01-14,CC,CCJUL2,CCJUL2 Comdty,2268.0,,,,,,,,,,,
2008-01-14,CC,CCMAR1,CCMAR1 Comdty,2202.0,104275,-1605,,,,,,12291,,,
2008-01-14,CC,CCMAR2,CCMAR2 Comdty,2239.0,5495,13,,,,,,21,,,
2008-01-14,CC,CCMAY1,CCMAY1 Comdty,2219.0,35233,590,,,,,,2486,,,
2008-01-14,CC,CCMAY2,CCMAY2 Comdty,2243.0,2386,0,,,,,,1,,,
2008-01-14,CC,CCSEP1,CCSEP1 Comdty,2230.0,10215,335,,,,,,577,,,
2008-01-14,CC,CCSEP2,CCSEP2 Comdty,2292.0,,,,,,,,,,,
2008-01-14,CT,CTDEC1,CTDEC1 Comdty,79.09,50074,1193,,,,,,6378,,,
2008-01-14,CT,CTDEC2,CTDEC2 Comdty,85.0,,,,,,,,,,,
2008-01-14,CT,CTJUL1,CTJUL1 Comdty,74.83,31429,1039,,,,,,3802,,,
2008-01-14,CT,CTJUL2,CTJUL2 Comdty,83.9,,,,,,,,,,,
2008-01-14,CT,CTMAR1,CTMAR1 Comdty,71.2,153036,6693,,,,,,35964,,,
2008-01-14,CT,CTMAR2,CTMAR2 Comdty,81.5,1659,2,,,,,,6,,,
2008-01-14,CT,CTMAY1,CTMAY1 Comdty,73.04,31381,2157,,,,,,5629,,,
2008-01-14,CT,CTMAY2,CTMAY2 Comdty,82.9,332,0,,,,,,,,,
2008-01-14,CT,CTOCT1,CTOCT1 Comdty,77.25,502,0,,,,,,,,,
2008-01-14,CT,CTOCT2,CTOCT2 Comdty,84.9,,,,,,,,,,,
2008-01-14,KC,KCDEC1,KCDEC1 Comdty,148.6,6332,224,,,,,,303,,,
2008-01-14,KC,KCDEC2,KCDEC2 Comdty,160.4,,,,,,,,,,,
2008-01-14,KC,KCJUL1,KCJUL1 Comdty,142.8,10021,263,,,,,,754,,,
2008-01-14,KC,KCJUL2,KCJUL2 Comdty,155.9,,,,,,,,,,,
2008-01-14,KC,KCMAR1,KCMAR1 Comdty,137.55,111964,-75,,,,,,17019,,,
2008-01-14,KC,KCMAR2,KCMAR2 Comdty,151.85,4303,53,,,,,,112,,,
2008-01-14,KC,KCMAY1,KCMAY1 Comdty,140.25,33906,2188,,,,,,4585,,,
2008-01-14,KC,KCMAY2,KCMAY2 Comdty,153.9,1373,0,,,,,,,,,
2008-01-14,KC,KCSEP1,KCSEP1 Comdty,145.15,9049,-201,,,,,,684,,,
2008-01-14,KC,KCSEP2,KCSEP2 Comdty,157.7,,,,,,,,,,,
2008-01-14,SB,SBJUL1,SBJUL1 Comdty,12.19,119744,1903,,,,,,13337,,,
2008-01-14,SB,SBJUL2,SBJUL2 Comdty,13.26,,,,,,,,,,,
2008-01-14,SB,SBMAR1,SBMAR1 Comdty,11.47,535454,4837,,,,,,51996,,,
2008-01-14,SB,SBMAR2,SBMAR2 Comdty,13.24,60884,171,,,,,,4211,,,
2008-01-14,SB,SBMAY1,SBMAY1 Comdty,11.92,151491,1203,,,,,,16044,,,
2008-01-14,SB,SBMAY2,SBMAY2 Comdty,13.39,46590,710,,,,,,3905,,,
2008-01-14,SB,SBOCT1,SBOCT1 Comdty,12.66,106664,807,,,,,,7202,,,
2008-01-14,SB,SBOCT2,SBOCT2 Comdty,13.32,,,,,,,,,,,
2008-01-15,CC,CCDEC1,CCDEC1 Comdty,2223.0,16561,70,,,,,,177,,,
2008-01-15,CC,CCDEC2,CCDEC2 Comdty,2279.0,,,,,,,,,,,
2008-01-15,CC,CCJUL1,CCJUL1 Comdty,2216.0,15747,331,,,,,,541,,,
2008-01-15,CC,CCJUL2,CCJUL2 Comdty,2251.0,,,,,,,,,,,
2008-01-15,CC,CCMAR1,CCMAR1 Comdty,2186.0,104879,604,,,,,,10199,,,
2008-01-15,CC,CCMAR2,CCMAR2 Comdty,2232.0,5501,6,,,,,,18,,,
2008-01-15,CC,CCMAY1,CCMAY1 Comdty,2205.0,36848,1615,,,,,,3202,,,
2008-01-15,CC,CCMAY2,CCMAY2 Comdty,2234.0,2386,0,,,,,,1,,,
2008-01-15,CC,CCSEP1,CCSEP1 Comdty,2220.0,10460,245,,,,,,282,,,
2008-01-15,CC,CCSEP2,CCSEP2 Comdty,2270.0,,,,,,,,,,,
2008-01-15,CT,CTDEC1,CTDEC1 Comdty,79.88,51445,1371,,,,,,10051,,,
2008-01-15,CT,CTDEC2,CTDEC2 Comdty,85.7,,,,,,,,,,,
2008-01-15,CT,CTJUL1,CTJUL1 Comdty,75.27,31362,-67,,,,,,3162,,,
2008-01-15,CT,CTJUL2,CTJUL2 Comdty,84.4,,,,,,,,,,,
2008-01-15,CT,CTMAR1,CTMAR1 Comdty,71.69,152265,-771,,,,,,33079,,,
2008-01-15,CT,CTMAR2,CTMAR2 Comdty,82.09,1742,83,,,,,,118,,,
2008-01-15,CT,CTMAY1,CTMAY1 Comdty,73.5,35722,4341,,,,,,7742,,,
2008-01-15,CT,CTMAY2,CTMAY2 Comdty,83.4,334,2,,,,,,10,,,
2008-01-15,CT,CTOCT1,CTOCT1 Comdty,77.9,494,-8,,,,,,14,,,
2008-01-15,CT,CTOCT2,CTOCT2 Comdty,85.4,,,,,,,,,,,
2008-01-15,KC,KCDEC1,KCDEC1 Comdty,147.8,6454,122,,,,,,386,,,
2008-01-15,KC,KCDEC2,KCDEC2 Comdty,159.65,,,,,,,,,,,
2008-01-15,KC,KCJUL1,KCJUL1 Comdty,142.1,10178,157,,,,,,769,,,
2008-01-15,KC,KCJUL2,KCJUL2 Comdty,155.1,,,,,,,,,,,
2008-01-15,KC,KCMAR1,KCMAR1 Comdty,136.85,112131,167,,,,,,18933,,,
2008-01-15,KC,KCMAR2,KCMAR2 Comdty,151.05,4357,54,,,,,,164,,,
2008-01-15,KC,KCMAY1,KCMAY1 Comdty,139.55,34819,913,,,,,,5578,,,
2008-01-15,KC,KCMAY2,KCMAY2 Comdty,153.1,1384,11,,,,,,,,,
2008-01-15,KC,KCSEP1,KCSEP1 Comdty,144.45,9110,61,,,,,,718,,,
2008-01-15,KC,KCSEP2,KCSEP2 Comdty,156.9,,,,,,,,,,,
2008-01-15,SB,SBJUL1,SBJUL1 Comdty,12.17,121799,2055,,,,,,10809,,,
2008-01-15,SB,SBJUL2,SBJUL2 Comdty,13.25,,,,,,,,,,,
2008-01-15,SB,SBMAR1,SBMAR1 Comdty,11.47,532707,-2747,,,,,,44807,,,
2008-01-15,SB,SBMAR2,SBMAR2 Comdty,13.16,58802,-2082,,,,,,10202,,,
2008-01-15,SB,SBMAY1,SBMAY1 Comdty,11.92,154617,3126,,,,,,20317,,,
2008-01-15,SB,SBMAY2,SBMAY2 Comdty,13.35,47001,411,,,,,,3857,,,
2008-01-15,SB,SBOCT1,SBOCT1 Comdty,12.61,105922,-742,,,,,,8539,,,
2008-01-15,SB,SBOCT2,SBOCT2 Comdty,13.33,,,,,,,,,,,
2008-01-16,CC,CCDEC1,CCDEC1 Comdty,2196.0,16656,95,,,,,,191,,,
2008-01-16,CC,CCDEC2,CCDEC2 Comdty,2247.0,,,,,,,,,,,
2008-01-16,CC,CCJUL1,CCJUL1 Comdty,2182.0,15983,236,,,,,,1186,,,
2008-01-16,CC,CCJUL2,CCJUL2 Comdty,2220.0,,,,,,,,,,,
2008-01-16,CC,CCMAR1,CCMAR1 Comdty,2154.0,104313,-566,,,,,,16876,,,
2008-01-16,CC,CCMAR2,CCMAR2 Comdty,2204.0,5545,44,,,,,,56,,,
2008-01-16,CC,CCMAY1,CCMAY1 Comdty,2172.0,37544,696,,,,,,3508,,,
2008-01-16,CC,CCMAY2,CCMAY2 Comdty,2205.0,2386,0,,,,,,2,,,
2008-01-16,CC,CCSEP1,CCSEP1 Comdty,2187.0,10526,66,,,,,,246,,,
2008-01-16,CC,CCSEP2,CCSEP2 Comdty,2235.0,,,,,,,,,,,
2008-01-16,CT,CTDEC1,CTDEC1 Comdty,79.43,53090,1645,,,,,,5701,,,
2008-01-16,CT,CTDEC2,CTDEC2 Comdty,85.2,,,,,,,,,,,
2008-01-16,CT,CTJUL1,CTJUL1 Comdty,74.88,31535,173,,,,,,3439,,,
2008-01-16,CT,CTJUL2,CTJUL2 Comdty,84.05,,,,,,,,,,,
2008-01-16,CT,CTMAR1,CTMAR1 Comdty,71.31,148188,-4077,,,,,,25449,,,
2008-01-16,CT,CTMAR2,CTMAR2 Comdty,81.75,1926,184,,,,,,273,,,
2008-01-16,CT,CTMAY1,CTMAY1 Comdty,73.03,35639,-83,,,,,,2679,,,
2008-01-16,CT,CTMAY2,CTMAY2 Comdty,83.05,334,0,,,,,,,,,
2008-01-16,CT,CTOCT1,CTOCT1 Comdty,77.55,495,1,,,,,,1,,,
2008-01-16,CT,CTOCT2,CTOCT2 Comdty,85.05,,,,,,,,,,,
2008-01-16,KC,KCDEC1,KCDEC1 Comdty,145.95,6296,-158,,,,,,399,,,
2008-01-16,KC,KCDEC2,KCDEC2 Comdty,157.6,,,,,,,,,,,
2008-01-16,KC,KCJUL1,KCJUL1 Comdty,140.15,10318,140,,,,,,851,,,
2008-01-16,KC,KCJUL2,KCJUL2 Comdty,153.2,,,,,,,,,,,
2008-01-16,KC,KCMAR1,KCMAR1 Comdty,134.9,110652,-1479,,,,,,12431,,,
2008-01-16,KC,KCMAR2,KCMAR2 Comdty,149.2,4292,-65,,,,,,317,,,
2008-01-16,KC,KCMAY1,KCMAY1 Comdty,137.6,35947,1128,,,,,,2655,,,
2008-01-16,KC,KCMAY2,KCMAY2 Comdty,151.25,1367,-17,,,,,,,,,
2008-01-16,KC,KCSEP1,KCSEP1 Comdty,142.45,9074,-36,,,,,,570,,,
2008-01-16,KC,KCSEP2,KCSEP2 Comdty,155.0,,,,,,,,,,,
2008-01-16,SB,SBJUL1,SBJUL1 Comdty,12.38,123029,1230,,,,,,16682,,,
2008-01-16,SB,SBJUL2,SBJUL2 Comdty,13.39,,,,,,,,,,,
2008-01-16,SB,SBMAR1,SBMAR1 Comdty,11.77,525906,-6801,,,,,,129485,,,
2008-01-16,SB,SBMAR2,SBMAR2 Comdty,13.33,58791,-11,,,,,,4955,,,
2008-01-16,SB,SBMAY1,SBMAY1 Comdty,12.14,152002,-2615,,,,,,46975,,,
2008-01-16,SB,SBMAY2,SBMAY2 Comdty,13.5,47548,547,,,,,,2522,,,
2008-01-16,SB,SBOCT1,SBOCT1 Comdty,12.78,104768,-1154,,,,,,7905,,,
2008-01-16,SB,SBOCT2,SBOCT2 Comdty,13.51,,,,,,,,,,,
2008-01-17,CC,CCDEC1,CCDEC1 Comdty,2212.0,16436,-220,,,,,,648,,,
2008-01-17,CC,CCDEC2,CCDEC2 Comdty,2260.0,,,,,,,,,,,
2008-01-17,CC,CCJUL1,CCJUL1 Comdty,2199.0,15945,-38,,,,,,94,,,
2008-01-17,CC,CCJUL2,CCJUL2 Comdty,2242.0,,,,,,,,,,,
2008-01-17,CC,CCMAR1,CCMAR1 Comdty,2171.0,102843,-1470,,,,,,8035,,,
2008-01-17,CC,CCMAR2,CCMAR2 Comdty,2219.0,5545,0,,,,,,16,,,
2008-01-17,CC,CCMAY1,CCMAY1 Comdty,2188.0,37340,-204,,,,,,1661,,,
2008-01-17,CC,CCMAY2,CCMAY2 Comdty,2223.0,2386,0,,,,,,1,,,
2008-01-17,CC,CCSEP1,CCSEP1 Comdty,2203.0,10600,74,,,,,,216,,,
2008-01-17,CC,CCSEP2,CCSEP2 Comdty,2264.0,,,,,,,,,,,
2008-01-17,CT,CTDEC1,CTDEC1 Comdty,79.99,57798,4708,,,,,,7539,,,
2008-01-17,CT,CTDEC2,CTDEC2 Comdty,85.9,,,,,,,,,,,
2008-01-17,CT,CTJUL1,CTJUL1 Comdty,75.49,31763,228,,,,,,1570,,,
2008-01-17,CT,CTJUL2,CTJUL2 Comdty,84.45,,,,,,,,,,,
2008-01-17,CT,CTMAR1,CTMAR1 Comdty,71.92,148883,695,,,,,,19141,,,
2008-01-17,CT,CTMAR2,CTMAR2 Comdty,82.24,1954,28,,,,,,265,,,
2008-01-17,CT,CTMAY1,CTMAY1 Comdty,73.65,36214,575,,,,,,2695,,,
2008-01-17,CT,CTMAY2,CTMAY2 Comdty,83.45,337,3,,,,,,,,,
2008-01-17,CT,CTOCT1,CTOCT1 Comdty,77.95,518,23,,,,,,58,,,
2008-01-17,CT,CTOCT2,CTOCT2 Comdty,85.45,,,,,,,,,,,
2008-01-17,KC,KCDEC1,KCDEC1 Comdty,145.5,6317,21,,,,,,167,,,
2008-01-17,KC,KCDEC2,KCDEC2 Comdty,157.3,,,,,,,,,,,
2008-01-17,KC,KCJUL1,KCJUL1 Comdty,139.6,10423,105,,,,,,531,,,
2008-01-17,KC,KCJUL2,KCJUL2 Comdty,152.85,,,,,,,,,,,
2008-01-17,KC,KCMAR1,KCMAR1 Comdty,134.4,108347,-2305,,,,,,10703,,,
2008-01-17,KC,KCMAR2,KCMAR2 Comdty,148.8,4317,25,,,,,,41,,,
2008-01-17,KC,KCMAY1,KCMAY1 Comdty,137.05,37334,1387,,,,,,2706,,,
2008-01-17,KC,KCMAY2,KCMAY2 Comdty,150.9,1373,6,,,,,,,,,
2008-01-17,KC,KCSEP1,KCSEP1 Comdty,142.0,9138,64,,,,,,226,,,
2008-01-17,KC,KCSEP2,KCSEP2 Comdty,154.65,,,,,,,,,,,
2008-01-17,SB,SBJUL1,SBJUL1 Comdty,12.99,127376,4347,,,,,,37863,,,
2008-01-17,SB,SBJUL2,SBJUL2 Comdty,13.95,,,,,,,,,,,
2008-01-17,SB,SBMAR1,SBMAR1 Comdty,12.45,524780,-1126,,,,,,173837,,,
2008-01-17,SB,SBMAR2,SBMAR2 Comdty,13.85,58875,84,,,,,,9482,,,
2008-01-17,SB,SBMAY1,SBMAY1 Comdty,12.83,163790,11788,,,,,,59571,,,
2008-01-17,SB,SBMAY2,SBMAY2 Comdty,14.05,48925,1377,,,,,,4917,,,
2008-01-17,SB,SBOCT1,SBOCT1 Comdty,13.3,112629,7861,,,,,,23846,,,
2008-01-17,SB,SBOCT2,SBOCT2 Comdty,14.07,,,,,,,,,,,
2008-01-18,CC,CCDEC1,CCDEC1 Comdty,2188.0,16514,78,,,,,,470,,,
2008-01-18,CC,CCDEC2,CCDEC2 Comdty,2238.0,,,,,,,,,,,
2008-01-18,CC,CCJUL1,CCJUL1 Comdty,2180.0,17617,1672,,,,,,3753,,,
2008-01-18,CC,CCJUL2,CCJUL2 Comdty,2223.0,,,,,,,,,,,
2008-01-18,CC,CCMAR1,CCMAR1 Comdty,2141.0,99665,-3178,,,,,,20750,,,
2008-01-18,CC,CCMAR2,CCMAR2 Comdty,2196.0,5545,0,,,,,,38,,,
2008-01-18,CC,CCMAY1,CCMAY1 Comdty,2162.0,38171,831,,,,,,6306,,,
2008-01-18,CC,CCMAY2,CCMAY2 Comdty,2200.0,2386,0,,,,,,5,,,
2008-01-18,CC,CCSEP1,CCSEP1 Comdty,2182.0,11338,738,,,,,,1115,,,
2008-01-18,CC,CCSEP2,CCSEP2 Comdty,2245.0,,,,,,,,,,,
2008-01-18,CT,CTDEC1,CTDEC1 Comdty,78.76,57484,-314,,,,,,2199,,,
2008-01-18,CT,CTDEC2,CTDEC2 Comdty,84.75,,,,,,,,,,,
2008-01-18,CT,CTJUL1,CTJUL1 Comdty,74.33,32391,628,,,,,,1322,,,
2008-01-18,CT,CTJUL2,CTJUL2 Comdty,83.4,,,,,,,,,,,
2008-01-18,CT,CTMAR1,CTMAR1 Comdty,70.73,149128,245,,,,,,13723,,,
2008-01-18,CT,CTMAR2,CTMAR2 Comdty,81.15,1994,40,,,,,,87,,,
2008-01-18,CT,CTMAY1,CTMAY1 Comdty,72.52,37395,1181,,,,,,2397,,,
2008-01-18,CT,CTMAY2,CTMAY2 Comdty,82.4,337,0,,,,,,,,,
2008-01-18,CT,CTOCT1,CTOCT1 Comdty,76.85,518,0,,,,,,,,,
2008-01-18,CT,CTOCT2,CTOCT2 Comdty,84.4,,,,,,,,,,,
2008-01-18,KC,KCDEC1,KCDEC1 Comdty,144.25,6581,264,,,,,,487,,,
2008-01-18,KC,KCDEC2,KCDEC2 Comdty,156.15,,,,,,,,,,,
2008-01-18,KC,KCJUL1,KCJUL1 Comdty,138.35,10579,156,,,,,,815,,,
2008-01-18,KC,KCJUL2,KCJUL2 Comdty,151.7,,,,,,,,,,,
2008-01-18,KC,KCMAR1,KCMAR1 Comdty,133.1,107529,-818,,,,,,10224,,,
2008-01-18,KC,KCMAR2,KCMAR2 Comdty,147.6,3736,-581,,,,,,103,,,
2008-01-18,KC,KCMAY1,KCMAY1 Comdty,135.8,37929,595,,,,,,3330,,,
2008-01-18,KC,KCMAY2,KCMAY2 Comdty,149.7,752,-621,,,,,,,,,
2008-01-18,KC,KCSEP1,KCSEP1 Comdty,140.75,9164,26,,,,,,854,,,
2008-01-18,KC,KCSEP2,KCSEP2 Comdty,153.5,,,,,,,,,,,
2008-01-18,SB,SBJUL1,SBJUL1 Comdty,12.52,130591,3215,,,,,,40769,,,
2008-01-18,SB,SBJUL2,SBJUL2 Comdty,13.59,,,,,,,,,,,
2008-01-18,SB,SBMAR1,SBMAR1 Comdty,11.99,514932,-9848,,,,,,232949,,,
2008-01-18,SB,SBMAR2,SBMAR2 Comdty,13.44,58734,-141,,,,,,9391,,,
2008-01-18,SB,SBMAY1,SBMAY1 Comdty,12.41,180728,16938,,,,,,86479,,,
2008-01-18,SB,SBMAY2,SBMAY2 Comdty,13.66,51539,2614,,,,,,7517,,,
2008-01-18,SB,SBOCT1,SBOCT1 Comdty,12.86,114959,2330,,,,,,22639,,,
2008-01-18,SB,SBOCT2,SBOCT2 Comdty,13.74,,,,,,,,,,,
2008-01-21,CT,CTDEC1,CTDEC1 Comdty,78.76,,,,,,,,,,,
2008-01-21,CT,CTDEC2,CTDEC2 Comdty,84.75,,,,,,,,,,,
2008-01-21,CT,CTJUL1,CTJUL1 Comdty,74.33,,,,,,,,,,,
2008-01-21,CT,CTJUL2,CTJUL2 Comdty,83.4,,,,,,,,,,,
2008-01-21,CT,CTMAR1,CTMAR1 Comdty,70.73,,,,,,,,,,,
2008-01-21,CT,CTMAR2,CTMAR2 Comdty,81.15,,,,,,,,,,,
2008-01-21,CT,CTMAY1,CTMAY1 Comdty,72.52,,,,,,,,,,,
2008-01-21,CT,CTMAY2,CTMAY2 Comdty,82.4,,,,,,,,,,,
2008-01-21,CT,CTOCT1,CTOCT1 Comdty,76.85,,,,,,,,,,,
2008-01-21,CT,CTOCT2,CTOCT2 Comdty,84.4,,,,,,,,,,,
2008-01-22,CC,CCDEC1,CCDEC1 Comdty,2177.0,16363,-151,,,,,,107,,,
2008-01-22,CC,CCDEC2,CCDEC2 Comdty,2229.0,,,,,,,,,,,
2008-01-22,CC,CCJUL1,CCJUL1 Comdty,2170.0,17900,283,,,,,,1226,,,
2008-01-22,CC,CCJUL2,CCJUL2 Comdty,2209.0,,,,,,,,,,,
2008-01-22,CC,CCMAR1,CCMAR1 Comdty,2131.0,98264,-1401,,,,,,10886,,,
2008-01-22,CC,CCMAR2,CCMAR2 Comdty,2181.0,5547,2,,,,,,94,,,
2008-01-22,CC,CCMAY1,CCMAY1 Comdty,2153.0,38488,317,,,,,,3078,,,
2008-01-22,CC,CCMAY2,CCMAY2 Comdty,2186.0,2386,0,,,,,,1,,,
2008-01-22,CC,CCSEP1,CCSEP1 Comdty,2172.0,11340,2,,,,,,220,,,
2008-01-22,CC,CCSEP2,CCSEP2 Comdty,2231.0,,,,,,,,,,,
2008-01-22,CT,CTDEC1,CTDEC1 Comdty,77.85,56899,-585,,,,,,4021,,,
2008-01-22,CT,CTDEC2,CTDEC2 Comdty,83.75,,,,,,,,,,,
2008-01-22,CT,CTJUL1,CTJUL1 Comdty,73.43,33980,1589,,,,,,2927,,,
2008-01-22,CT,CTJUL2,CTJUL2 Comdty,82.45,,,,,,,,,,,
2008-01-22,CT,CTMAR1,CTMAR1 Comdty,69.83,146750,-2378,,,,,,19773,,,
2008-01-22,CT,CTMAR2,CTMAR2 Comdty,80.15,1995,1,,,,,,2,,,
2008-01-22,CT,CTMAY1,CTMAY1 Comdty,71.61,37850,455,,,,,,3160,,,
2008-01-22,CT,CTMAY2,CTMAY2 Comdty,81.45,337,0,,,,,,,,,
2008-01-22,CT,CTOCT1,CTOCT1 Comdty,75.85,518,0,,,,,,,,,
2008-01-22,CT,CTOCT2,CTOCT2 Comdty,83.45,,,,,,,,,,,
2008-01-22,KC,KCDEC1,KCDEC1 Comdty,146.1,6048,-533,,,,,,692,,,
2008-01-22,KC,KCDEC2,KCDEC2 Comdty,158.25,,,,,,,,,,,
2008-01-22,KC,KCJUL1,KCJUL1 Comdty,140.25,10842,263,,,,,,859,,,
2008-01-22,KC,KCJUL2,KCJUL2 Comdty,153.5,,,,,,,,,,,
2008-01-22,KC,KCMAR1,KCMAR1 Comdty,135.0,103871,-3658,,,,,,24485,,,
2008-01-22,KC,KCMAR2,KCMAR2 Comdty,149.45,3746,10,,,,,,93,,,
2008-01-22,KC,KCMAY1,KCMAY1 Comdty,137.7,39346,1417,,,,,,5098,,,
2008-01-22,KC,KCMAY2,KCMAY2 Comdty,151.55,785,33,,,,,,,,,
2008-01-22,KC,KCSEP1,KCSEP1 Comdty,142.6,9298,134,,,,,,1005,,,
2008-01-22,KC,KCSEP2,KCSEP2 Comdty,155.35,,,,,,,,,,,
2008-01-22,SB,SBJUL1,SBJUL1 Comdty,12.1,124920,-5671,,,,,,26259,,,
2008-01-22,SB,SBJUL2,SBJUL2 Comdty,13.12,,,,,,,,,,,
2008-01-22,SB,SBMAR1,SBMAR1 Comdty,11.55,492324,-22608,,,,,,178674,,,
2008-01-22,SB,SBMAR2,SBMAR2 Comdty,12.97,59192,458,,,,,,4002,,,
2008-01-22,SB,SBMAY1,SBMAY1 Comdty,12.0,172700,-8028,,,,,,60382,,,
2008-01-22,SB,SBMAY2,SBMAY2 Comdty,13.21,52720,1181,,,,,,3283,,,
2008-01-22,SB,SBOCT1,SBOCT1 Comdty,12.42,117069,2110,,,,,,14193,,,
2008-01-22,SB,SBOCT2,SBOCT2 Comdty,13.29,,,,,,,,,,,
2008-01-23,CC,CCDEC1,CCDEC1 Comdty,2182.0,16319,-44,,,,,,527,,,
2008-01-23,CC,CCDEC2,CCDEC2 Comdty,2257.0,,,,,,,,,,,
2008-01-23,CC,CCJUL1,CCJUL1 Comdty,2176.0,18016,116,,,,,,1310,,,
2008-01-23,CC,CCJUL2,CCJUL2 Comdty,2214.0,,,,,,,,,,,
2008-01-23,CC,CCMAR1,CCMAR1 Comdty,2138.0,95987,-2277,,,,,,9910,,,
2008-01-23,CC,CCMAR2,CCMAR2 Comdty,2189.0,5540,-7,,,,,,293,,,
2008-01-23,CC,CCMAY1,CCMAY1 Comdty,2161.0,39680,1192,,,,,,4111,,,
2008-01-23,CC,CCMAY2,CCMAY2 Comdty,2193.0,2386,0,,,,,,1,,,
2008-01-23,CC,CCSEP1,CCSEP1 Comdty,2177.0,11384,44,,,,,,424,,,
2008-01-23,CC,CCSEP2,CCSEP2 Comdty,2230.0,,,,,,,,,,,
2008-01-23,CT,CTDEC1,CTDEC1 Comdty,74.85,56671,-228,,,,,,6246,,,
2008-01-23,CT,CTDEC2,CTDEC2 Comdty,80.75,,,,,,,,,,,
2008-01-23,CT,CTJUL1,CTJUL1 Comdty,70.43,35381,1401,,,,,,4418,,,
2008-01-23,CT,CTJUL2,CTJUL2 Comdty,79.45,,,,,,,,,,,
2008-01-23,CT,CTMAR1,CTMAR1 Comdty,66.83,135268,-11482,,,,,,36349,,,
2008-01-23,CT,CTMAR2,CTMAR2 Comdty,77.15,2011,16,,,,,,17,,,
2008-01-23,CT,CTMAY1,CTMAY1 Comdty,68.61,37988,138,,,,,,2957,,,
2008-01-23,CT,CTMAY2,CTMAY2 Comdty,78.45,337,0,,,,,,,,,
2008-01-23,CT,CTOCT1,CTOCT1 Comdty,72.85,518,0,,,,,,2,,,
2008-01-23,CT,CTOCT2,CTOCT2 Comdty,80.45,,,,,,,,,,,
2008-01-23,KC,KCDEC1,KCDEC1 Comdty,142.4,6272,224,,,,,,494,,,
2008-01-23,KC,KCDEC2,KCDEC2 Comdty,154.6,,,,,,,,,,,
2008-01-23,KC,KCJUL1,KCJUL1 Comdty,136.5,11042,200,,,,,,527,,,
2008-01-23,KC,KCJUL2,KCJUL2 Comdty,149.85,,,,,,,,,,,
2008-01-23,KC,KCMAR1,KCMAR1 Comdty,131.3,102500,-1371,,,,,,13194,,,
2008-01-23,KC,KCMAR2,KCMAR2 Comdty,145.75,3755,9,,,,,,86,,,
2008-01-23,KC,KCMAY1,KCMAY1 Comdty,133.95,40513,1167,,,,,,4399,,,
2008-01-23,KC,KCMAY2,KCMAY2 Comdty,147.85,823,38,,,,,,,,,
2008-01-23,KC,KCSEP1,KCSEP1 Comdty,138.9,9349,51,,,,,,175,,,
2008-01-23,KC,KCSEP2,KCSEP2 Comdty,151.7,,,,,,,,,,,
2008-01-23,SB,SBJUL1,SBJUL1 Comdty,11.97,122356,-2564,,,,,,12694,,,
2008-01-23,SB,SBJUL2,SBJUL2 Comdty,13.02,,,,,,,,,,,
2008-01-23,SB,SBMAR1,SBMAR1 Comdty,11.43,466703,-25621,,,,,,68050,,,
2008-01-23,SB,SBMAR2,SBMAR2 Comdty,12.87,59266,74,,,,,,2186,,,
2008-01-23,SB,SBMAY1,SBMAY1 Comdty,11.87,168306,-4394,,,,,,18071,,,
2008-01-23,SB,SBMAY2,SBMAY2 Comdty,13.09,53075,355,,,,,,1459,,,
2008-01-23,SB,SBOCT1,SBOCT1 Comdty,12.3,117118,49,,,,,,6352,,,
2008-01-23,SB,SBOCT2,SBOCT2 Comdty,13.22,,,,,,,,,,,
2008-01-24,CC,CCDEC1,CCDEC1 Comdty,2239.0,16423,104,,,,,,194,,,
2008-01-24,CC,CCDEC2,CCDEC2 Comdty,2291.0,,,,,,,,,,,
2008-01-24,CC,CCJUL1,CCJUL1 Comdty,2231.0,18138,122,,,,,,399,,,
2008-01-24,CC,CCJUL2,CCJUL2 Comdty,2270.0,,,,,,,,,,,
2008-01-24,CC,CCMAR1,CCMAR1 Comdty,2192.0,97004,1017,,,,,,8660,,,
