date,ct1_close,ct2_close,ct3_close,atm_iv_30d,ct1_ct2_spread,ct2_ct3_spread,si_carry_approx,pct_si_approx,hv30,hv60,iv_hv30_ratio,atm_iv_zscore_1yr,iv_hv30_ratio_zscore,pct_si_zscore_1yr,ct1_ct2_zscore
2021-04-27,90.07,91.42,87.2,34.38,-1.35,4.22,1.7731,76.14,29.9908,32.1588,1.1464,,,,
2021-04-28,88.74,89.52,86.07,33.54,-0.78,3.45,1.7617,44.28,30.3502,32.2845,1.1051,,,,
2021-04-29,85.89,86.54,83.84,31.61,-0.65,2.7,1.7372,37.42,31.8258,33.0113,0.9932,,,,
2021-04-30,87.43,88.08,85.06,32.96,-0.65,3.02,1.7504,37.13,32.0273,33.1851,1.0291,,,,
2021-05-03,87.86,85.2,84.56,33.43,2.66,0.64,1.7541,-151.64,31.9108,32.2102,1.0476,,,,
2021-05-04,87.17,85.06,84.38,32.41,2.11,0.68,1.7482,-120.7,32.0163,32.0144,1.0123,,,,
2021-05-05,87.33,85.4,84.68,31.94,1.93,0.72,1.7496,-110.31,31.7419,31.8053,1.0062,,,,
2021-05-06,90.58,86.72,85.82,33.99,3.86,0.9,1.7775,-217.16,32.9943,32.0524,1.0302,,,,
2021-05-07,89.66,86.89,85.92,34.01,2.77,0.97,1.7696,-156.53,29.2683,31.6393,1.162,,,,
2021-05-10,88.47,86.1,85.48,33.15,2.37,0.62,1.7594,-134.71,29.0759,31.5108,1.1401,,,,
2021-05-11,87.75,85.53,85.12,31.79,2.22,0.41,1.7532,-126.63,29.2589,31.4955,1.0865,,,,
2021-05-12,88.23,85.67,85.25,31.41,2.56,0.42,1.7573,-145.68,29.2666,31.4523,1.0732,,,,
2021-05-13,84.98,83.3,83.04,29.08,1.68,0.26,1.7294,-97.14,31.5361,32.373,0.9221,,,,
2021-05-14,82.43,81.22,80.9,27.88,1.21,0.32,1.7075,-70.86,30.9016,32.9262,0.9022,,,,
2021-05-17,82.32,81.71,81.35,28.11,0.61,0.36,1.7066,-35.74,30.9052,32.9172,0.9096,0.703,,-1.2643,1.2852
2021-05-18,84.01,83.3,83.0,27.72,0.71,0.3,1.7211,-41.25,31.0588,32.8744,0.8925,0.623,,-1.3496,1.3797
2021-05-19,82.92,82.37,82.2,27.49,0.55,0.17,1.7117,-32.13,31.3565,32.9341,0.8767,0.577,,-1.1921,1.2119
2021-05-20,81.53,81.99,81.84,26.83,-0.46,0.15,1.6998,27.06,31.0519,32.983,0.864,0.434,,-0.1988,0.1829
2021-05-21,82.82,83.22,82.97,27.21,-0.4,0.25,1.7109,23.38,31.1909,31.9199,0.8724,0.5218,,-0.2592,0.243
2021-05-24,82.82,83.29,83.12,28.13,-0.47,0.17,1.7109,27.47,30.0434,31.9111,0.9363,0.7283,,-0.1916,0.1729
2021-05-25,82.71,83.09,83.02,28.25,-0.38,0.07,1.7099,22.22,29.4644,30.6397,0.9588,0.7602,,-0.2826,0.2674
2021-05-26,82.44,83.23,83.16,26.76,-0.79,0.07,1.7076,46.26,28.2256,30.6262,0.9481,0.4331,,0.1169,-0.1466
2021-05-27,82.61,83.46,83.41,28.25,-0.85,0.05,1.7091,49.73,28.0676,30.125,1.0065,0.7695,,0.172,-0.2045
2021-05-28,82.12,83.32,83.31,27.47,-1.2,0.01,1.7049,70.39,27.7712,30.0056,0.9892,0.6002,,0.5152,-0.5574
2021-06-01,84.25,84.81,84.66,31.92,-0.56,0.15,1.7231,32.5,28.7464,30.4551,1.1104,1.5986,,-0.1329,0.1061
2021-06-02,83.77,84.66,84.61,30.88,-0.89,0.05,1.719,51.77,28.7464,30.4364,1.0742,1.3664,,0.1887,-0.2284
2021-06-03,84.21,85.04,85.02,30.84,-0.83,0.02,1.7228,48.18,28.5455,28.9446,1.0804,1.3547,,0.1212,-0.1603
2021-06-04,85.8,85.88,85.73,31.52,-0.08,0.15,1.7364,4.61,29.0591,29.1185,1.0847,1.4994,,-0.6313,0.6241
2021-06-07,84.36,85.26,85.24,33.71,-0.9,0.02,1.7241,52.2,27.7371,28.3384,1.2153,1.9697,,0.1823,-0.2256
2021-06-08,85.14,85.99,85.96,35.14,-0.85,0.03,1.7308,49.11,27.8631,28.3584,1.2612,2.2678,,0.1238,-0.1682
2021-06-09,86.62,87.34,87.22,34.31,-0.72,0.12,1.7435,41.3,27.3309,28.5215,1.2554,2.08,,-0.017,-0.0266
2021-06-10,87.36,88.21,88.07,36.91,-0.85,0.14,1.7498,48.58,27.1614,28.5713,1.3589,2.6332,,0.1058,-0.1596
2021-06-11,87.0,87.92,87.73,28.38,-0.92,0.19,1.7468,52.67,25.4335,28.5673,1.1159,0.7866,,0.1717,-0.2282
2021-06-14,84.95,86.13,85.98,28.51,-1.18,0.15,1.7292,68.24,25.8245,28.877,1.104,0.8107,,0.4384,-0.4977
2021-06-15,85.28,86.8,86.59,28.16,-1.52,0.21,1.732,87.76,25.8059,28.8273,1.0912,0.7296,,0.7758,-0.853
2021-06-16,85.33,85.95,85.86,27.04,-0.62,0.09,1.7324,35.79,25.726,28.827,1.0511,0.4796,,-0.1511,0.1157
2021-06-17,84.17,84.06,83.94,27.54,0.11,0.12,1.7225,-6.39,25.9846,28.8414,1.0599,0.5875,,-0.9168,0.9133
2021-06-18,84.42,85.18,85.06,27.47,-0.76,0.12,1.7246,44.07,23.4417,28.7136,1.1718,0.5689,,-0.0207,-0.0197
2021-06-21,84.09,85.19,85.08,27.55,-1.1,0.11,1.7218,63.89,23.329,26.7661,1.1809,0.5827,,0.3339,-0.3866
2021-06-22,84.22,85.64,85.45,26.61,-1.42,0.19,1.7229,82.42,23.1048,26.3235,1.1517,0.3715,,0.6817,-0.7467
2021-06-23,86.46,86.94,86.43,26.49,-0.48,0.51,1.7421,27.55,24.3781,26.8362,1.0866,0.3416,,-0.4168,0.3701
2021-06-24,86.03,86.73,86.39,26.51,-0.7,0.34,1.7384,40.27,24.3445,26.8656,1.089,0.3421,,-0.18,0.1228
2021-06-25,86.43,87.18,86.71,26.76,-0.75,0.47,1.7419,43.06,21.7518,26.8728,1.2302,0.3931,,-0.1405,0.0765
2021-06-28,86.66,87.43,87.03,27.66,-0.77,0.4,1.7438,44.16,19.6639,25.6796,1.4066,0.587,,-0.128,0.0608
2021-06-29,86.49,87.58,87.08,28.01,-1.09,0.5,1.7424,62.56,19.6731,25.6853,1.4238,0.6589,1.1481,0.2756,-0.3497
2021-06-30,84.03,84.9,84.71,26.35,-0.87,0.19,1.7213,50.54,20.7501,26.2339,1.2699,0.2861,0.534,0.0032,-0.0587
2021-07-01,85.9,85.79,85.56,26.07,0.11,0.23,1.7373,-6.33,21.3127,26.5817,1.2232,0.2195,0.3435,-1.2575,1.2121
2021-07-02,86.97,86.76,86.29,25.72,0.21,0.47,1.7465,-12.02,20.8385,26.272,1.2343,0.1368,0.3821,-1.3737,1.3327
2021-07-06,87.4,87.22,86.67,26.51,0.18,0.55,1.7502,-10.28,20.4605,26.1849,1.2957,0.3085,0.621,-1.3254,1.2848
2021-07-07,87.63,87.41,86.77,26.22,0.22,0.64,1.7522,-12.56,20.4547,25.4892,1.2819,0.2393,0.5602,-1.3653,1.3269
2021-07-08,86.88,86.64,86.0,25.33,0.24,0.64,1.7457,-13.75,20.6612,25.2506,1.226,0.0364,0.3313,-1.3823,1.3442
2021-07-09,87.71,87.4,86.75,24.73,0.31,0.65,1.7528,-17.69,20.7291,24.6518,1.193,-0.1014,0.194,-1.4577,1.4238
2021-07-12,88.16,87.85,87.18,24.8,0.31,0.67,1.7567,-17.65,20.748,24.5982,1.1953,-0.0891,0.1984,-1.4466,1.4143
2021-07-13,88.46,88.04,87.3,24.91,0.42,0.74,1.7593,-23.87,20.6066,24.3728,1.2088,-0.068,0.2476,-1.5682,1.5414
2021-07-14,89.81,89.18,88.26,26.02,0.63,0.92,1.7709,-35.58,19.7934,24.5087,1.3146,0.1772,0.6698,-1.803,1.7894
2021-07-15,89.05,88.6,87.87,26.05,0.45,0.73,1.7643,-25.51,19.9054,24.5681,1.3087,0.1789,0.6399,-1.5725,1.5495
2021-07-16,89.93,89.3,88.44,26.14,0.63,0.86,1.7719,-35.56,20.0139,24.5194,1.3061,0.1942,0.6235,-1.7697,1.7578
2021-07-19,86.71,86.35,85.85,26.6,0.36,0.5,1.7443,-20.64,22.3129,25.6862,1.1921,0.2935,0.1551,-1.441,1.4107
2021-07-20,88.51,88.08,87.35,26.59,0.43,0.73,1.7597,-24.44,22.4343,25.1126,1.1852,0.2864,0.1234,-1.5085,1.4853
2021-07-21,88.69,88.38,87.7,26.59,0.31,0.68,1.7613,-17.6,22.3191,25.1031,1.1914,0.2813,0.1452,-1.3543,1.3277
2021-07-22,89.86,89.41,88.49,28.5,0.45,0.92,1.7713,-25.41,22.095,24.7225,1.2899,0.713,0.5428,-1.5054,1.4876
2021-07-23,89.66,89.25,88.38,27.01,0.41,0.87,1.7696,-23.17,22.0064,24.5335,1.2274,0.3653,0.283,-1.4467,1.4273
2021-07-26,89.6,89.25,88.49,27.05,0.35,0.76,1.7691,-19.78,21.9609,23.5627,1.2317,0.371,0.2971,-1.3655,1.3441
2021-07-27,90.23,89.81,89.1,26.99,0.42,0.71,1.7745,-23.67,20.7152,23.3318,1.3029,0.3534,0.5837,-1.4345,1.4181
2021-07-28,90.52,90.08,89.39,27.4,0.44,0.69,1.777,-24.76,20.7109,23.3208,1.323,0.4434,0.6605,-1.4451,1.4309
2021-07-29,90.31,89.92,89.21,26.97,0.39,0.71,1.7752,-21.97,20.7451,23.2632,1.3001,0.3393,0.5612,-1.3769,1.3602
2021-07-30,89.39,89.07,88.44,27.02,0.32,0.63,1.7673,-18.11,20.5432,23.367,1.3153,0.3463,0.6181,-1.2887,1.2675
2021-08-02,89.63,89.33,88.75,26.99,0.3,0.58,1.7693,-16.96,20.5422,22.127,1.3139,0.3348,0.6067,-1.2568,1.2356
2021-08-03,89.87,89.58,89.02,26.95,0.29,0.56,1.7714,-16.37,20.466,22.0348,1.3168,0.3215,0.6131,-1.2362,1.2156
2021-08-04,90.31,90.01,89.44,27.33,0.3,0.57,1.7752,-16.9,20.4794,21.8776,1.3345,0.4049,0.6801,-1.2381,1.2191
2021-08-05,90.68,90.39,89.79,27.62,0.29,0.6,1.7783,-16.31,19.197,21.818,1.4388,0.4674,1.1015,-1.2178,1.1993
2021-08-06,91.7,91.33,90.69,28.17,0.37,0.64,1.7871,-20.7,19.2877,21.9045,1.4605,0.5903,1.1813,-1.297,1.285
2021-08-09,90.9,90.54,89.99,28.22,0.36,0.55,1.7802,-20.22,19.5257,20.5123,1.4453,0.5971,1.1099,-1.2774,1.2636
2021-08-10,92.32,91.79,91.1,28.68,0.53,0.69,1.7924,-29.57,19.9321,19.6331,1.4389,0.6987,1.0749,-1.4522,1.4512
2021-08-11,91.22,90.66,90.05,26.69,0.56,0.61,1.783,-31.41,20.318,19.8282,1.3136,0.2317,0.5542,-1.4758,1.4734
2021-08-12,93.32,92.48,91.85,28.14,0.84,0.63,1.801,-46.64,19.0223,19.932,1.4793,0.5659,1.2264,-1.7593,1.7806
2021-08-13,94.32,93.19,92.41,27.76,1.13,0.78,1.8096,-62.44,18.3343,19.7713,1.5141,0.4735,1.3576,-2.045,2.089
2021-08-16,94.31,93.26,92.58,28.69,1.05,0.68,1.8095,-58.03,18.1422,19.3756,1.5814,0.6848,1.6173,-1.9352,1.9729
2021-08-17,94.9,93.73,92.92,28.83,1.17,0.81,1.8146,-64.48,18.1601,19.195,1.5875,0.7123,1.6258,-2.0346,2.0823
2021-08-18,94.83,93.95,93.31,28.45,0.88,0.64,1.814,-48.51,18.1882,19.1993,1.5642,0.6192,1.5167,-1.7086,1.7362
2021-08-19,92.76,91.95,91.4,27.21,0.81,0.55,1.7962,-45.1,19.2965,19.8251,1.4101,0.3257,0.8858,-1.627,1.6412
2021-08-20,93.1,92.26,91.69,25.57,0.84,0.57,1.7991,-46.69,19.1776,19.7986,1.3333,-0.0574,0.5708,-1.6409,1.658
2021-08-23,93.36,92.69,92.15,24.88,0.67,0.54,1.8013,-37.2,19.1565,19.7992,1.2988,-0.2236,0.4256,-1.4478,1.4561
2021-08-24,94.18,93.18,92.59,24.64,1.0,0.59,1.8084,-55.3,19.255,19.775,1.2797,-0.2835,0.3429,-1.771,1.8018
2021-08-25,94.5,93.55,92.96,24.69,0.95,0.59,1.8111,-52.45,18.8597,19.1708,1.3091,-0.2763,0.457,-1.6999,1.7287
2021-08-26,94.16,93.2,92.66,24.42,0.96,0.54,1.8082,-53.09,18.6823,19.1398,1.3071,-0.3449,0.4432,-1.6943,1.7217
